Variable 1,Variable 2,Importance,Group
Artwork_Creative_fields-(Branding),Artist_Residency-(France),0.001630565083059839,Artist & Artwork
Artwork_Creative_fields-(Branding),Artist_Residency-(Mexico),0.0006117824409845372,Artist & Artwork
Artwork_Creative_fields-(CharacterDesign),Artist_Residency-(Austria),0.0014506195279031882,Artist & Artwork
Artwork_Creative_fields-(CharacterDesign),Artist_Residency-(United Kingdom),0.004348199499841867,Artist & Artwork
Artwork_Creative_fields-(Crafts),Artist_Residency-(Australia),0.0007824328426250675,Artist & Artwork
Artwork_Creative_fields-(CreativeDirection),Artist_Residency-(South Africa),0.0008548041258840128,Artist & Artwork
Artwork_Creative_fields-(DigitalArt),Artist_Platform_membership_join_year_2009,0.0016724843732337095,Artist & Artwork
Artwork_Creative_fields-(DigitalArt),Artist_Residency-(France),0.0012825411095697954,Artist & Artwork
Artwork_Creative_fields-(DigitalArt),Artist_Residency-(South Africa),0.0024902048891147655,Artist & Artwork
Artwork_Creative_fields-(Drawing),Artwork_Creative_fields-(Illustration),0.0029994833097406245,Artwork & Artwork
Artwork_Creative_fields-(Drawing),Artist_Residency-(Russian Federation),0.0019775638876900104,Artist & Artwork
Artwork_Creative_fields-(Drawing),Artist_Platform_membership_join_year_2013,0.0019181526965944904,Artist & Artwork
Artwork_Creative_fields-(ExhibitionDesign),Artist_Residency-(Germany),0.000518082163021505,Artist & Artwork
Artwork_Creative_fields-(Fashion),Artist_Residency-(South Korea),0.0024348111927310085,Artist & Artwork
Artwork_Creative_fields-(Fashion),Artist_Residency-(New Zealand),0.0005458186263810911,Artist & Artwork
Artwork_Creative_fields-(Fashion),Artist_Residency-(Mexico),0.0006960698959641333,Artist & Artwork
Artwork_Creative_fields-(Graffiti),Artist_Residency-(Netherlands),0.0005460136616678877,Artist & Artwork
Artwork_Creative_fields-(GraphicDesign),Artist_Residency-(United Kingdom),0.004672063542736696,Artist & Artwork
Artwork_Creative_fields-(GraphicDesign),Artist_Residency-(Colombia),0.0017768338503720918,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Visual_distance_HSV_Neighboring,0.0066474389075669455,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Visual_distance_RGB_Neighboring,0.0017491210085417788,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Platform_membership_join_year_2009,0.004735635580619478,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artwork_Creative_fields-(Painting),0.001000053554446281,Artwork & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(South Africa),0.0025114741002696594,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(New Zealand),0.00044419240186533126,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(USA),0.012904727356093592,Artist & Artwork
Artwork_Creative_fields-(Illustration),Artist_Residency-(Germany),0.0021262896386288342,Artist & Artwork
Artwork_Creative_fields-(InteractionDesign),Artist_Residency-(USA),0.0009552711505569331,Artist & Artwork
Artwork_Creative_fields-(InteriorDesign),Artist_Residency-(Germany),0.0011733298526858504,Artist & Artwork
Artwork_Creative_fields-(MotionGraphics),Artist_Residency-(France),0.0007862084868750713,Artist & Artwork
Artwork_Creative_fields-(Packaging),Artist_Residency-(Bulgaria),0.00034517514660749695,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Topic_diversity,0.0027664350474256388,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Visual_distance_CH_Neighboring,0.0029978076240867635,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Residency-(Belgium),0.001695388626506827,Artist & Artwork
Artwork_Creative_fields-(Painting),Artist_Residency-(South Korea),0.0005033461508548011,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Greece),0.0009340443401514632,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Mexico),0.0008415233838446132,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Russian Federation),0.0029262532011333307,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(USA),0.0031679127103872947,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Topic_diversity,0.002370507020110348,Artist & Artwork
Artwork_Creative_fields-(Photography),Artist_Residency-(Hungary),0.0008570877915897904,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(Bulgaria),0.0005357054413734597,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(Finland),0.0003996486570834864,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Residency-(United Kingdom),0.00400659044332171,Artist & Artwork
Artwork_Creative_fields-(Typography),Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.004200070378411766,Artist & Artwork
Artwork_Creative_fields-(UI/UX),Artist_Residency-(USA),0.001146288684047838,Artist & Artwork
Artwork_Image_sample_count,Artwork_Contributor_count,0.008198216396690931,Artwork & Artwork
Artwork_Image_sample_count,Artist_Career_timeline,0.008421648643855919,Artist & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Animation),0.004477944613160321,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(ArtDirection),0.005009732994088021,Artwork & Artwork
Artwork_Image_sample_count,Artwork_Creative_fields-(Branding),0.004230984568139539,Artwork & Artwork
Artwork_Image_sample_count,Artist_Residency-(China),0.0025189541153286554,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Czech Republic),0.0006048734554913734,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Denmark),0.0017924117350185996,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(France),0.0032806720954705643,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Germany),0.0012177244929743836,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(Netherlands),0.0029364187736918117,Artist & Artwork
Artwork_Image_sample_count,Artist_Residency-(United Kingdom),0.0009768819262384644,Artist & Artwork
Artwork_Image_sample_count,Artist_Platform_membership_join_year_2008,0.0021338449739688133,Artist & Artwork
Artwork_Visual_Features_Complexity,Artist_Residency-(Japan),0.0012519127201097765,Artist & Artwork
Artwork_Visual_Features_Complexity,Artist_Residency-(South Korea),0.0013766581325938116,Artist & Artwork
Artwork_Visual_Features_Complexity,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.007325119847934576,Artwork & Artwork
Artwork_Visual_Features_Complexity,Artwork_Creative_fields-(Architecture),0.001679868369912381,Artwork & Artwork
Artwork_Visual_Features_Entropy,Artwork_Creative_fields-(Painting),0.003273142819172006,Artwork & Artwork
Artwork_Visual_Features_Entropy,Artist_Residency-(Bulgaria),0.0015857769306780673,Artist & Artwork
Artwork_Visual_Features_Entropy,Artist_Residency-(Denmark),0.0030314872752200002,Artist & Artwork
Artwork_Visual_Features_Entropy,Artist_Residency-(Japan),0.0018497974605903183,Artist & Artwork
Artwork_Visual_Features_Entropy,Artist_Residency-(South Korea),0.003680331534193237,Artist & Artwork
Artwork_Visual_Features_Entropy,Artist_Residency-(Switzerland),0.0030261059336872623,Artist & Artwork
Artwork_Visual_Features_blue_Mean,Artist_Residency-(South Korea),0.0009643539361792588,Artist & Artwork
Artwork_Visual_Features_blue_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.010145559535493984,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artwork_Creative_fields-(ArtDirection),0.001718671810504909,Artwork & Artwork
Artwork_Visual_Features_blue_Mean,Artist_Residency-(France),0.001249670073378631,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artist_Residency-(France),0.000969377096995172,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artwork_Creative_fields-(ArtDirection),0.0011889699921646738,Artwork & Artwork
Artwork_Visual_Features_blue_Median,Artist_Residency-(South Korea),0.0008428315898614378,Artist & Artwork
Artwork_Visual_Features_blue_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.00638475092371616,Artwork & Artwork
Artwork_Visual_Features_blue_Standard_deviation,Artist_Platform_membership_join_year_2010,0.00232149124519838,Artist & Artwork
Artwork_Visual_Features_blue_Standard_deviation,Artist_Residency-(United Kingdom),0.0029341729612883173,Artist & Artwork
Artwork_Visual_Features_blue_Standard_deviation,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.006475324942392376,Artwork & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(France),0.001909992168901944,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0144753115530654,Artwork & Artwork
Artwork_Visual_Features_green_Mean,Artwork_Creative_fields-(ArtDirection),0.003627194023029934,Artwork & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(South Korea),0.001741924920305913,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(Taiwan Region),0.0059549124195886404,Artist & Artwork
Artwork_Visual_Features_green_Mean,Artist_Residency-(United Kingdom),0.0026642515009989726,Artist & Artwork
Artwork_Visual_Features_green_Median,Artist_Residency-(United Kingdom),0.0016196178094065481,Artist & Artwork
Artwork_Visual_Features_green_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0065360693938613665,Artwork & Artwork
Artwork_Visual_Features_green_Median,Artwork_Creative_fields-(ArtDirection),0.0021360208664313626,Artwork & Artwork
Artwork_Visual_Features_green_Median,Artist_Residency-(South Korea),0.0017351543048105093,Artist & Artwork
Artwork_Visual_Features_green_Standard_deviation,Artist_Platform_membership_join_year_2010,0.006807638692456202,Artist & Artwork
Artwork_Visual_Features_hue_Mean-0,Artist_Residency-(France),0.0013821835886457898,Artist & Artwork
Artwork_Visual_Features_hue_Median-0,Artist_Residency-(France),0.001538030610772459,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Ireland),0.002155419698620701,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Israel),0.0015174155264854317,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Finland),0.0008464704541996499,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-1,Artist_Residency-(Belgium),0.0035490411400827433,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Visual_Features_latent_PCA_embeddings_dim-107,0.006626347316412524,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Creative_fields-(ArtDirection),0.0029872020857915024,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Bulgaria),0.0013076048789462482,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Denmark),0.0007727001038289442,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Finland),0.0004353444970769344,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Collaborator_count,0.009308589841755224,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Mexico),0.0006731050979185848,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.007315537470266934,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Visual_distance_HSV_Neighboring,0.0033472780501424726,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artwork_Creative_fields-(Photography),0.0017712943046263893,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-101,Artist_Residency-(Israel),0.0006121024473020937,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Mexico),0.0013058252456690498,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(New Zealand),0.0006416110011688033,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(South Africa),0.0016954277665805863,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(South Korea),0.00043195403276067917,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(United Kingdom),0.0010625746918308415,Artist & Artwork
